question,answer,input_tokens,output_tokens,total_tokens,response_time_seconds,p99_processing_time,p95_processing_time,avg_processing_time,page_count,avg_time_per_page,p99_time_per_page,p95_time_per_page,tokens_per_page
What phone numbers should be used for employment tax questions and for individuals with disabilities?,"For general employment tax questions, call the IRS Business and Specialty Tax Line at 800-829-4933; for people with disabilities (or those needing TDD/TTY assistance), call 800-829-4059.",,,,,,,,,,,,
"Where can one access or order IRS employer tax forms, instructions, and publications?","Most forms, instructions, and publications can be viewed, downloaded, or printed at IRS.gov/Forms, or you can order them by visiting IRS.gov/OrderForms.",,,,,,,,,,,,
How can employers file Forms W‑2 and W‑3 electronically using the SSA's services?,"Employers can use the SSA's free e‑file service through Business Services Online (BSO) by visiting SSA.gov/employer, where they can enter wage information into fill‑in fields to create and submit Forms W‑2, and the system will automatically generate Form W‑3 based on those forms.",,,,,,,,,,,,
What options do employers have for handling completed Forms W‑2 after they are submitted electronically?,"After submitting the forms electronically, employers can print out completed copies of Forms W‑2 to file with state or local governments, distribute to their employees, and keep for their records.",,,,,,,,,,,,
"How are photographs of missing children incorporated in the publication, and what organization is involved?","Photographs of missing children, selected by the National Center for Missing & Exploited Children®, may appear on pages that would otherwise be blank, and the IRS is a proud partner with the Center to help bring these children home.",,,,,,,,,,,,
How can readers assist in reuniting lost children mentioned in the publication?,Readers can help by looking at the photographs in the publication and calling 1‑800‑THE‑LOST (1‑800‑843‑5678) if they recognize a child.,,,,,,,,,,,,
"What adjustments does Pub. 509, Tax Calendars (for use in 2025) make regarding the listed dates?","It adjusts the dates so that they account for Saturdays, Sundays, and legal holidays, ensuring the dates are correct for those not falling on these non-business days.",,,,,,,,,,,,
"What happens if a due date for filing a return, furnishing a form, or depositing taxes falls on a Saturday, Sunday, or legal holiday?","The due date is moved to the next business day, and in the case of a statewide legal holiday, the filing due date is delayed only if the IRS office where the return is filed is in that state.",,,,,,,,,,,,
Does a statewide legal holiday postpone the due date for federal tax deposits?,"No, a statewide legal holiday does not delay the due date of federal tax deposits.",,,,,,,,,,,,
What requirements must an envelope meet to satisfy the “file” or “furnish” requirement for tax filings?,"The envelope must be properly addressed, contain sufficient postage, and be postmarked by the U.S. Postal Service (or sent by an IRS-designated Private Delivery Service) on or before the due date.",,,,,,,,,,,,
What tax forms are due by January 31 and what do they involve?,"By January 31, you must file Form 941 or Form 944; specifically, Form 941 is used to file for the fourth quarter of the previous calendar year and to deposit any undeposited income, social security, and Medicare taxes, which may be paid using Form 941.",,,,,,,,,,,,
"What is the tax liability threshold to pay taxes using Forms 941, 944, or 943?","You may pay undeposited income, Social Security, and Medicare taxes with these forms if your total tax liability is less than $2,500—using Form 941 for the quarter (line 12), Form 944 for the year (line 9), or Form 943 (line 13 for agricultural employers).",,,,,,,,,,,,
When should you file Form 944 instead of Form 941?,File Form 944 for the previous calendar year instead of Form 941 if the IRS has notified you in writing to file Form 944.,,,,,,,,,,,,
"What filing deadline applies if all taxes were deposited on time, and which form do agricultural employers use?","If you timely deposited all taxes when due, you may file by February 10. Agricultural employers should file Form 943 for the previous calendar year.",,,,,,,,,,,,
Which forms can be filed by February 10 if all the taxes were deposited on time?,Form 945 (for reporting nonpayroll federal income tax withheld) and Form 940 (for reporting FUTA tax) may be filed by February 10 if all taxes were deposited when due.,,,,,,,,,,,,
What is the purpose of filing Form 945 and Form 940?,"Form 945 is used to report any nonpayroll federal income tax withheld, while Form 940 is used to report any FUTA tax.",,,,,,,,,,,,
What are the deadlines and requirements for furnishing Forms 1099 and W‑2?,"Each employee must receive a completed 2024 Form W‑2, and a 2024 Form 1099‑NEC must be furnished to payees for nonemployee compensation. Most Forms 1099 must be furnished by January 31, although some can be furnished by February 15.",,,,,,,,,,,,
